id_tweet,views,created_at,conversation_id_str,full_text,possibly_sensitive,reply_count,retweet_count,favorite_count,is_blue_verified,default_profile,default_profile_image,description,fast_followers_count,favourites_count,followers_count,location,name,normal_followers_count,screen_name,verified,professional,integridade_usuario
1727271967903121656,10088,Mon Nov 17 12:22:32 +0000 2014,1727271967903121656,"Retórica anti-Israel e ódio ao Ocidente, de Mélenchon a Lula https://t.co/VVHS0iU9SA.",False,4,33,129,True,False,False,O site de política mais influente do Brasil!,0,16470,1867252,,O Antagonista,1867252,o_antagonista,False,,8
1727304485326983584,91,Thu Mar 29 00:36:14 +0000 2018,1727304485326983584,"Eleitores do Lula realizaram protesto na Av. Conde da Boa Vista, no Centro de Recife. Motivo do protesto não foi divulgado, mas há quem diga que manifestantes gritavam: ""Fora Milei"". No final todos receberam R$ 20 reais, um pão com mortadela e um copo de caldo de cana. 🤣🤣 https://t.co/fb823WAhme",False,0,3,3,True,True,False,"Nossa liberdade não tem preço, ela vale mais que a própria vida. Jair Messias Bolsonaro 🇧🇷💛 APOIADOR DE BANDIDO AQUI NÃO 🚫",0,41166,35757,Brasil,𝓐𝓷𝓪 🇧🇷🇮🇱,35757,AnaMelinaB612,False,,7
1727292546521649397,3473,Thu Apr 05 03:07:10 +0000 2012,1727292546521649397,"CHEGOU O DIA D!  Aproveite o DIA D do Desenrola, corra até uma agência, aproveite para limpar seu nome e termine o ano sem pendências.  Mobilização do governo Lula oferece oportunidades para o povo quitar suas dívidas e voltar a consumir com crédito na praça. https://t.co/zJ45gQ8Ipo",False,0,47,168,True,True,False,"Progressista, irônico e bem humorado. Ativista pela democracia 💪🏾",0,314655,233121,"Rio de Janeiro, Brasil",Lázaro Rosa 🇧🇷,233121,lazarorosa25,False,,7
1727108215631208620,57771,Thu Feb 03 10:52:15 +0000 2022,1727108215631208620,"Enquanto o corpo do preso político Clezão era velado, medalhas sem mérito foram concedidas no Palácio Planalto. Todas as vidas importam para o governo do presidente Lula? Depende. Vidas dos patriotas, não! #VidasHonestasImportam https://t.co/6Xt5raDYnX",False,244,2748,6913,False,True,False,"Evangélico, negro de direita, antivitimista, inimigo do politicamente correto, patriota. 🇧🇷",0,9973,291369,"Brasília, Brasil",Sérgio Camargo,291369,CamargoDireita,False,,2
1727301923110301854,44,Tue Sep 03 18:05:58 +0000 2019,1727301923110301854,O PARTIDO UNIAO BRASIL SE VENDEU AO GOVERNO LULA?  O partido se curvou ao Petismo incentivando a volta da corrupção?  Os fatos estão ai......  O Teatro do jogo Duplo do partido vai enganar os eleitores por quanto tempo?  https://t.co/MqdflVAnRe,False,1,6,11,False,True,False,,0,113707,10974,,Leonidas Farias,10974,farias_leonidas,False,,4
1727305630313000961,70,Tue Oct 11 22:11:20 +0000 2016,1727305630313000961,"Uma dica pra Míriam Leitão:   Quando for falar de melhora da economia no Governo Lula, tenta avaliar algo além da conta bancária de artistas e jornalistas que fizeram o L. Evita de você passar vergonha dizendo que tudo vai bem no Brasil e ""o mercado"" só tá atacando Lula por… https://t.co/n3TYUbfDMy",False,0,1,2,True,False,False,"Falo de política, desbravo trilhas e sou odiado por gente que não vale nada. 🚻 O pai/Do pai",0,5561,7530,"Rio de Janeiro, Brasil",Felippe Terra,7530,felippebterra,False,,8
1727094804205470167,254428,Thu Jan 30 17:49:39 +0000 2020,1727094804205470167,Lula homenageia Moraes no dia do velório de Clezão https://t.co/QYdoWKQuEr,False,1648,2598,10105,True,True,False,,0,820,1213753,Brasil,Revista Oeste,1213753,revistaoeste,False,,5
1727077719803097589,27530,Tue May 30 21:12:26 +0000 2017,1727077719803097589,"O velório do injustiçado Cleriston.  Enquanto ele era velado, Alexandre de Moraes era condecorado por Lula.  Quanto deboche com a cara de todos nós!  #JusticaPorCleriston    https://t.co/2YA0ThXm9E",False,222,906,2329,False,True,False,Torcendo por um país melhor. @JoanaLima02 conta reserva,0,536345,97164,"Rio de Janeiro, Brasil",Joana Lima 🇧🇷,97164,mjmacul_lima,False,,2
1727031509851508763,13030,Mon Sep 21 15:12:01 +0000 2009,1727031509851508763,"Na cerimônia da Ordem do Rio Branco, ocorrida hoje, no Itamaraty, em que fui condecorado com o Grau de Grande Oficial, tive a alegria de encontrar o querido presidente Lula e muita gente boa que tem contribuído ativamente para a união e a reconstrução do Brasil. 👇 https://t.co/P0BhvzhkM3",False,352,184,1050,False,False,False,"Perfil oficial do Senador Humberto Costa (PT-PE). Ex-ministro da Saúde, atual presidente da Comissão de Assuntos Sociais do Senado. #TrabalhoQueViraRealidade",0,37317,643415,Pernambuco,Humberto Costa,643415,senadorhumberto,False,,3
1727149692549783917,9368,Tue Dec 01 13:02:36 +0000 2015,1727149692549783917,ansiosa pra quando o lula comprar a argentina e transformar em um grande estacionamento   https://t.co/jVt6pg1iwM,False,10,113,693,False,True,False,a/ela/-a everyone is fighting a battle you know nothing about. be kind. always.,0,47624,6288,,juma jurídico jordan li,6288,minervahghwood,False,,2
1727087866780819622,42084,Thu Jun 14 20:05:58 +0000 2012,1727087866780819622,"Enquanto Alexandre de Moraes é condecorado por Lula, filhos choram a perda de um pai.  #JusticaPorCleriston",False,244,938,5159,True,True,False,"• Suplente, 36 MIL 258 votos para Deputado Estadual • Administrador | Empreendedor 💪🏻 • Cristão ✝️ • TikTok (+1MILHÃO) 📽 👇🏻 Acompanhe nosso trabalho",0,4871,118545,,Lucas Pavanato,118545,lucaspavanato,False,,5
1727002526653030866,175465,Thu Feb 03 10:52:15 +0000 2022,1727002526653030866,Lula concedeu o mais alto grau da Ordem do Rio Branco a Janja. Qual o mérito dela além de ser a mulher do homem? Não faço a menor ideia! Se alguém sabe diga nos comentários. https://t.co/iPxfkM64dc,False,2092,1023,6095,False,True,False,"Evangélico, negro de direita, antivitimista, inimigo do politicamente correto, patriota. 🇧🇷",0,9973,291369,"Brasília, Brasil",Sérgio Camargo,291369,CamargoDireita,False,,2
1727289838205067533,6625,Sun Dec 05 05:55:31 +0000 2021,1727289838205067533,"Apenas 9% do mercado financeiro avalia como positiva a gestão do desgoverno Lula. Para o mercado financeiro, o Brasil é pior que a Argentina. 🤦 https://t.co/HFh0yiXVG2",False,30,199,567,True,True,False,Secretário e co-fundador do PL de Dois Irmãos/RS Cristão | Conservador | Direita | Patriota.🇧🇷,0,19573,166254,"Rio Grande do Sul, Brasil",Ricardo Oliveira,166254,ricardors_ofc,False,,5
1727301972913770693,312,Mon Apr 27 14:01:52 +0000 2009,1727301972913770693,"A gente pode não entender muito do tal ""mercado"". Mas esta notícia a gente sabe que é boa pro povo e que o Lula tá certo !!! Melhora na Economia é mais emprego, salários melhores e comida no prato. O ""mercado"" só quer dinheiro pra quem já tem além do que deveria ter. https://t.co/ryXP4zla0U",False,5,11,38,True,False,False,Orgulho de ser BRASILEIRO https://t.co/w8mvkwQAMJ,0,71983,31228,Porto Alegre,Luiz Müller,31228,luizmuller,False,,8
1727138406935695493,16724,Mon Aug 13 23:07:07 +0000 2012,1727138406935695493,"Bolsonaro indica Ramagem, Alexandre veta/ali abriu a porteira para o abuso; O PT não aceita ser chamado de corrupto,usa uma manobra jurídica usando o STF e solta o Lula,depois Fachin julga a vara de Curitiba incompetente e manda tudo aqui para o DF,tudo recomeça do zero, tornando…",False,91,421,1177,True,False,False,FORMADO E FORJADO NAS FORÇAS ARMADAS BRASIL 🇧🇷,0,90602,16854,"Brasília, Brasil",KMR DF,16854,majorgabdf,False,,6
1726987661624389942,9641,Mon Apr 05 20:14:40 +0000 2021,1726987661624389942,O LULA VAI LANÇAR O DESENROLA NAMORO!  🗣️🗣️🗣️🗣️🗣️🗣️🗣️  https://t.co/XvZQLRPGaV,False,9,69,397,True,True,False,"Notícias, resumos, análises...Política num linguajar que você ENTENDA! Monitoramos a extrema-direita e munimos VOCÊ de comunicação e conteúdos estratégicos.🐺📌",0,15796,58221,,abocadelobo 🇧🇷,58221,abocadelobo,False,,5
1727270915119923657,7051,Wed Aug 26 01:46:24 +0000 2009,1727270915119923657,"O governo Lula é tão ruim que as pesquisas já não conseguem esconder: a maioria dos brasileiros já o considera um desastre.  47% o avaliam como ruim/péssimo e 43% ainda precisam acordar. A pesquisa foi feita pela @atlaspolitico, o único instituto que acertou a vitória de Milei.…",False,31,112,555,True,False,False,Vereador reeleito e autor do Pacote Contra Corrupção de Porto Alegre. Luto por mais liberdade e menos Estado. Marido da Aline e orgulhoso pai da Lavínia.,0,25480,33798,"Porto Alegre, RS, Brasil",Ramiro Rosário,33798,curtaramiro,False,,6
1727099613801324772,60231,Fri Feb 08 17:49:10 +0000 2019,1727099613801324772,"Jornalista pelego do governo Lula recebe repatriado que defendia explosão de ônibus em Israel em TV financiada com dinheiro do trabalhador brasileiro.  Mas não espalhem por aí que o @demori ganha quase 40k para fazer programa passando pano pro governo Lula, porque ele não gosta. https://t.co/XugHRPAfRf",False,53,556,3231,True,False,False,Truth is like poetry. And most people f*cking hate poetry.,0,57535,238115,,The Investor,238115,leiatheinvestor,False,,6
1727005702613528754,15360,Sat Feb 09 01:01:53 +0000 2019,1727005702613528754,"E o LULA Fotografando o Stuckert, que recebeu a Condecoração da Ordem do Rio Branco? https://t.co/6hzJR0HN0f",False,19,195,1623,True,True,False,"Praticante de Meditação desde criança. Biólogo, Doutor pela USP. Cursos Alemanha, Japão. Fui Consultor do Ministério da Saúde. Autor do romance Sementes",0,111682,51824,Via Láctea ,Sérgio A J Barretto,51824,SergioAJBarrett,False,,5
1727076007193014436,242177,Tue Jul 22 21:36:50 +0000 2014,1727076007193014436,"Uma das coisas mais importantes que me fez voltar para disputar uma eleição presidencial, era para poder provar à sociedade brasileira que o papel de um governo não é só governar. Governar mesmo é cuidar de gente. Cuidar das pessoas. Por isso que estamos aqui, reforçando a…",False,1614,966,5686,True,True,False,"Filho da Dona Lindu, marido da @JanjaLula, presidente da República. Trabalhando para reconstruir o Brasil.",0,15918,8410351,"Brasília, Brasil",Lula,8410351,LulaOficial,False,,5
1727293105177862604,10809,Sun Jun 14 13:49:52 +0000 2009,1727293105177862604,Nem a SECOM é tão eficiente na defesa de Lula quanto a Miriam Leitão 🤡,False,23,43,528,True,False,False,🏦 3 x TOP 1 Influenciador de Investimentos do Brasil ANBIMA 👊 Economia sem Enrolação,0,93407,155768,,Economista Sincero,155768,mendlowicz,False,,8
1727254373737369731,21716,Thu Sep 13 09:57:37 +0000 2012,1727254373737369731,"Lula da Silva ganha as eleições no Brasil, a bolsa e a confiança económica caem, Javier Milei ganha as eleições na Argentina, a bolsa sobe 20% e bate recorde de 22 anos.  Sem crescimento económico não existe financiamento para apoios sociais.  Percebem a diferença? https://t.co/70mRty1mkH",False,45,40,349,False,True,False,#PortugalMaisLiberal,0,48523,2786,"Porto, Portugal",Jorge Queiroz,2786,jcsqueiroz,False,,4
1727031511281713357,770,Sat Jul 10 23:03:42 +0000 2021,1727031511281713357,"Vcs ouviram em algum noticiário, que Lula, o governo Federal, está pelo menos enviando comida para este povo de Sta Catarina, que está mais de 60 dias sofrendo debaixo d'água?? https://t.co/yEE4QbMPOa",False,2,35,82,True,True,False,"Na vida tem destas coisas!! Meu espaço aqui é para criticar ladrão cachaceiro, 48 horas por dia. 2° Perfil @EsperoPorNarnia 👏🥰🇮🇱",0,2003,24094,"Brasília, Brasil",@laurinha_opressora1🟢 18k,24094,Laurinha_2050,False,,7
1727013347789525356,74957,Wed Feb 23 23:46:17 +0000 2011,1727013347789525356,"Lula, como Bolsonaro, concedeu à própria esposa a Ordem do Rio Branco, uma das maiores condecorações do Estado brasileiro.  Ambos misturam o público e o privado, ignoram o princípio de impessoalidade e usam o cargo para fazer agrados pessoais. Péssimos exemplos de liderança.",False,423,268,2470,True,False,False,"Administrador, engenheiro, um dos fundadores e ex-presidente do @partidonovo30.",0,4216,514527,"Rio de Janeiro, Brazil",João Amoêdo,514527,joaodamoedo,False,,6
